I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
vrp-n14-c24-sI,14,24,7,6.8456,2,498.3748,564.33601,58808.41835,48538.68719
vrp-n3-c42-sI,3,42,2,15.64449,2,788.67719,709.99115,35563.7384,14842.54435
vrp-n2-c18-sI,2,18,2,6.18241,1,205.79455,699.41255,0.0,2056.95731
vrp-n18-c23-sI,18,23,7,6.4589,3,530.95786,429.23357,56794.26596,37905.49549
vrp-n14-c41-sI,14,41,7,12.44115,2,514.08495,419.65892,62589.7974,58444.17092
vrp-n7-c41-sI,7,41,4,10.75799,2,503.57739,408.68428,45006.20112,46889.68116
vrp-n22-c27-sI,22,27,12,7.23466,2,477.29488,451.13357,47614.02213,44369.03531
vrp-n15-c40-sI,15,40,10,13.4065,2,509.55545,540.562,57678.85205,64717.47873
vrp-n9-c30-sI,9,30,4,8.34506,3,609.22494,502.88864,74072.80381,42655.44705
vrp-n23-c44-sI,23,44,12,14.1028,2,582.40136,606.08391,64472.69068,88980.92368
vrp-n13-c24-sI,13,24,6,5.42293,3,510.73508,447.9813,51228.73331,31503.77849
vrp-n17-c14-sI,17,14,10,3.42467,2,569.36178,538.18646,67507.40328,38882.09787
vrp-n2-c35-sI,2,35,1,8.17856,2,550.07072,708.87314,0.0,74038.83617
vrp-n13-c18-sI,13,18,8,5.31315,2,535.25898,672.3747,59907.50431,60951.18785
vrp-n25-c22-sI,25,22,11,6.36431,3,564.74861,664.56406,64195.83679,87393.9253
vrp-n29-c42-sI,29,42,13,11.227,3,522.00897,498.01329,56541.61554,59813.04385
vrp-n29-c24-sI,29,24,14,7.06321,3,534.83306,574.74084,58503.45132,62291.38697
vrp-n15-c21-sI,15,21,9,5.99479,2,557.22174,574.58865,58534.23277,86008.33764
vrp-n3-c48-sI,3,48,2,12.19375,2,661.85478,510.9793,42623.37695,21283.14531
vrp-n29-c13-sI,29,13,15,4.17253,2,488.35054,428.99507,59940.42906,34692.27635
vrp-n10-c19-sI,10,19,6,5.26488,2,622.44243,518.9921,73781.33705,77828.72531
vrp-n4-c26-sI,4,26,2,8.45222,2,624.66203,576.55261,24257.47403,77755.64619
vrp-n22-c40-sI,22,40,10,10.00095,3,630.29692,581.95971,77756.03584,64893.74695
vrp-n23-c16-sI,23,16,11,4.2718,3,446.74364,447.53881,45868.02718,35084.19652
vrp-n7-c47-sI,7,47,4,12.51,2,593.04687,465.80824,73547.38868,67668.58297
vrp-n21-c18-sI,21,18,12,5.07139,2,516.94981,704.39897,69560.71515,47724.66702
vrp-n6-c37-sI,6,37,3,8.64728,2,470.69341,324.51617,21153.34939,13902.04905
vrp-n24-c32-sI,24,32,13,10.35421,2,531.29543,595.47434,54627.66698,70501.3007
vrp-n5-c22-sI,5,22,4,9.14087,2,503.23121,762.19746,56558.28693,18517.95878
vrp-n27-c18-sI,27,18,14,4.85136,2,547.2614,533.90213,62529.34895,36204.71732
vrp-n27-c24-sI,27,24,15,6.68334,2,538.20433,579.88698,62115.13952,50696.01051
vrp-n4-c18-sI,4,18,3,6.14492,2,622.28466,433.97301,41131.31751,45022.09644
vrp-n11-c32-sI,11,32,4,8.25463,3,526.4947,518.5627,70334.88268,101782.15528
vrp-n14-c22-sI,14,22,8,7.15976,2,549.57002,565.65266,56404.5388,51446.64471
vrp-n21-c34-sI,21,34,11,8.78779,2,555.14281,668.11211,76717.00612,106576.81622
vrp-n23-c33-sI,23,33,12,9.33622,2,534.27041,654.3468,57958.44477,54957.01606
vrp-n24-c47-sI,24,47,14,14.77316,2,547.57166,676.44619,62010.11022,74985.99203
vrp-n6-c25-sI,6,25,3,7.46147,2,437.8079,627.66281,36830.57711,20050.96552
vrp-n21-c24-sI,21,24,12,6.75669,2,600.19463,477.03121,85734.86641,26270.83809
vrp-n19-c47-sI,19,47,10,15.17201,2,479.27152,437.50192,44218.84573,54281.95411
vrp-n24-c35-sI,24,35,13,10.2489,2,523.8834,690.06541,61099.01606,54284.73252
vrp-n16-c12-sI,16,12,10,3.25608,2,532.83893,468.31924,57375.54848,33849.30887
vrp-n6-c23-sI,6,23,3,7.40105,2,608.3293,503.94283,89760.51481,49974.50365
vrp-n16-c34-sI,16,34,8,9.8932,2,568.25606,463.00009,70049.31071,31905.1855
vrp-n3-c26-sI,3,26,3,8.67107,1,360.11772,255.99265,48040.0528,58715.86416
vrp-n18-c51-sI,18,51,9,14.45942,2,616.33721,589.00726,82368.2096,126501.68579
vrp-n25-c35-sI,25,35,11,8.88462,3,584.41162,526.6908,75446.78632,74570.63145
vrp-n16-c14-sI,16,14,10,4.15196,2,524.62009,583.35663,56403.32341,66170.66222
vrp-n2-c23-sI,2,23,1,6.2361,2,187.02766,298.55876,0.0,5.52752
vrp-n11-c17-sI,11,17,7,4.8734,2,515.68059,741.98133,59636.07992,65757.47908
vrp-n2-c32-sI,2,32,1,4.92161,2,957.54585,503.48898,0.0,34179.9564
vrp-n9-c24-sI,9,24,5,6.94622,2,628.6015,424.70805,79994.21851,50388.98146
vrp-n11-c39-sI,11,39,6,12.04505,2,559.97438,673.62392,47134.57482,63500.59223
vrp-n11-c44-sI,11,44,5,10.89597,3,516.83358,635.20667,52367.09159,35667.62575
vrp-n4-c28-sI,4,28,2,7.67854,2,800.45654,604.83452,56414.6342,79087.81926
vrp-n9-c26-sI,9,26,6,7.27736,2,559.55187,553.58954,67148.59528,53898.53833
vrp-n6-c48-sI,6,48,2,10.232,3,533.84471,771.96754,75874.10504,43991.09075
vrp-n20-c33-sI,20,33,11,8.56349,2,512.53275,612.10143,63294.71684,39880.30404
vrp-n10-c26-sI,10,26,5,5.75678,2,409.27918,466.827,29635.39945,46647.00907
vrp-n10-c23-sI,10,23,6,7.11302,2,593.04899,541.27372,71167.5294,76501.49061
vrp-n2-c28-sI,2,28,2,9.84322,1,311.94295,976.09309,0.0,3683.5939
vrp-n11-c38-sI,11,38,6,12.29131,2,492.76808,486.10185,60345.45454,40607.50875
vrp-n25-c32-sI,25,32,14,8.49086,2,463.95963,612.30708,52261.61193,32562.23514
vrp-n16-c37-sI,16,37,9,11.8266,2,562.63201,493.43694,53523.42292,65811.87672
vrp-n22-c21-sI,22,21,10,5.16861,3,559.18715,462.25054,65141.2078,33935.01641
vrp-n11-c42-sI,11,42,6,13.40605,2,523.58188,475.45717,93119.51748,71414.83688
vrp-n19-c28-sI,19,28,10,8.85212,2,505.86408,400.51659,63353.69668,23509.5251
vrp-n14-c17-sI,14,17,8,5.96061,2,595.10562,775.51845,68447.39406,85274.45992
vrp-n26-c27-sI,26,27,14,6.86635,2,530.8716,580.82379,56220.64941,75948.58395
vrp-n2-c47-sI,2,47,2,16.33673,1,484.98845,536.94005,0.0,33804.31614
vrp-n12-c15-sI,12,15,5,4.25239,3,479.37028,468.85904,45695.03564,56038.48794
vrp-n28-c44-sI,28,44,14,11.36666,2,494.41028,447.43904,52995.10526,42537.80466
vrp-n3-c20-sI,3,20,2,7.11952,2,496.61867,341.83502,42559.78492,95450.33825
vrp-n14-c16-sI,14,16,8,5.20854,2,511.40991,453.07203,54387.8025,35660.30525
vrp-n10-c34-sI,10,34,7,11.06032,2,571.84868,415.76442,65069.26477,6331.85243
vrp-n14-c29-sI,14,29,9,7.75858,2,578.04429,498.82121,73193.58741,62093.54044
vrp-n22-c27-sI,22,27,10,7.11159,3,492.84822,755.58034,49880.55695,56245.60741
vrp-n12-c27-sI,12,27,6,7.03331,2,435.77975,291.52241,48146.22766,26846.64706
vrp-n18-c15-sI,18,15,9,4.53488,2,576.67445,512.49506,74345.20104,77393.84964
vrp-n22-c20-sI,22,20,11,6.38139,2,456.43537,452.61941,49634.76816,50136.91429
vrp-n15-c15-sI,15,15,7,4.50997,3,582.04691,422.18159,59026.0791,39999.03245
vrp-n4-c44-sI,4,44,3,14.45545,2,502.91602,600.15073,71100.97723,13701.81747
vrp-n3-c48-sI,3,48,2,14.5,2,507.86307,344.56132,3542.51382,17560.87844
vrp-n18-c24-sI,18,24,9,6.09118,2,434.60278,391.05734,42923.42701,43046.46259
vrp-n21-c37-sI,21,37,12,11.92513,2,478.62794,397.75822,47951.46937,32293.98692
vrp-n26-c48-sI,26,48,15,14.81611,2,503.47685,586.26621,50809.03099,58964.35268
vrp-n4-c19-sI,4,19,3,5.38145,2,483.8328,322.69894,42776.40328,8211.33518
vrp-n17-c36-sI,17,36,10,10.6713,2,460.24742,486.90486,51779.60596,41202.01721
vrp-n22-c28-sI,22,28,11,7.94547,2,494.52281,408.59717,49571.54116,21157.30252
vrp-n26-c37-sI,26,37,14,11.87879,2,471.21384,351.69165,47525.7159,17913.69814
vrp-n4-c48-sI,4,48,3,16.48514,2,391.59877,586.54317,68059.74697,46387.09653
vrp-n12-c43-sI,12,43,8,13.33013,2,604.0836,598.64418,56163.48817,75328.26857
vrp-n25-c41-sI,25,41,13,11.59831,2,559.86273,504.5311,67264.6133,39720.77109
vrp-n20-c13-sI,20,13,11,4.04117,2,500.1309,359.78163,65463.26327,31444.43885
vrp-n3-c15-sI,3,15,2,4.272,2,658.01245,601.49551,29723.52669,33813.13613
vrp-n15-c42-sI,15,42,10,11.71471,2,519.274,365.46599,53028.87829,27325.59498
vrp-n8-c16-sI,8,16,7,5.13761,2,571.45904,616.62977,56890.95724,118595.70384
vrp-n3-c27-sI,3,27,2,10.73546,2,628.41022,566.39043,2115.31353,78739.14246
vrp-n7-c39-sI,7,39,3,10.98579,3,670.51234,464.84859,64947.62243,13519.12676
vrp-n2-c32-sI,2,32,2,11.22497,1,569.18366,538.33095,0.0,19928.55259
vrp-n14-c46-sI,14,46,8,11.56124,2,518.89073,690.217,50871.11366,66667.0722
vrp-n9-c25-sI,9,25,4,6.57267,3,525.18475,837.37457,50484.75922,62388.5327
vrp-n4-c23-sI,4,23,3,7.38647,2,567.07002,730.73225,61322.75381,86394.49625
vrp-n15-c19-sI,15,19,8,5.53257,2,625.25053,486.96119,73566.07014,50387.00998
vrp-n17-c26-sI,17,26,7,7.61435,3,502.47073,471.58327,52585.59527,57089.77687
vrp-n4-c50-sI,4,50,3,15.70223,2,523.49352,393.14732,39627.19195,3678.66042
vrp-n13-c30-sI,13,30,6,9.18628,3,545.15837,466.0037,57711.23193,27801.4015
vrp-n13-c28-sI,13,28,5,6.42262,3,596.89336,515.77075,58667.53799,71304.03646
vrp-n13-c40-sI,13,40,6,10.05597,3,488.1538,563.90524,49058.65027,51445.48877
vrp-n17-c15-sI,17,15,8,4.06164,3,556.78987,542.75917,63483.13944,39755.56628
vrp-n19-c16-sI,19,16,7,4.31393,3,537.307,390.63928,61265.68453,23669.86694
vrp-n20-c15-sI,20,15,14,3.88497,2,557.62519,491.1802,66817.76502,45988.78498
vrp-n9-c50-sI,9,50,5,16.24838,2,443.93848,448.87416,40097.85114,34424.64954
vrp-n16-c24-sI,16,24,6,4.52597,3,549.5101,667.70891,79635.83938,119726.25051
vrp-n29-c27-sI,29,27,17,8.44564,2,558.43356,426.48253,68271.25239,28086.48566
vrp-n15-c48-sI,15,48,6,12.75597,3,642.55511,708.48161,78581.66295,112379.46526
vrp-n13-c36-sI,13,36,7,10.1602,2,566.43387,542.61188,79955.94779,35561.29683
vrp-n18-c28-sI,18,28,9,6.73931,2,473.16424,530.15855,46305.52586,52529.54952
vrp-n23-c17-sI,23,17,11,4.88763,3,497.70708,641.94353,52872.63996,80407.22586
vrp-n21-c17-sI,21,17,14,4.57897,2,512.9556,442.99111,53846.07703,18678.38433
vrp-n28-c20-sI,28,20,13,5.21523,3,469.9614,355.33425,45333.09295,18548.88273
vrp-n14-c45-sI,14,45,7,13.22355,2,523.11578,451.43181,59084.70941,70749.58426
vrp-n13-c41-sI,13,41,9,11.13461,2,566.17258,466.32117,68671.84855,46359.49033
vrp-n11-c34-sI,11,34,6,9.59456,2,534.40396,528.85378,49489.76711,53739.43713
vrp-n23-c39-sI,23,39,10,12.23724,3,523.06478,539.76872,56064.55331,59095.30137
vrp-n21-c13-sI,21,13,12,3.31039,2,579.08818,652.94518,71316.73097,84592.43872
vrp-n5-c49-sI,5,49,4,15.09323,2,340.92899,395.31401,37231.28958,50230.79557
vrp-n10-c24-sI,10,24,7,7.33721,2,494.47132,575.5103,46660.51013,74553.28465
vrp-n19-c35-sI,19,35,10,11.18246,2,484.17073,381.45682,55852.95673,22504.2558
vrp-n23-c34-sI,23,34,11,9.32058,3,470.334,711.71815,48938.54456,46655.09679
vrp-n28-c41-sI,28,41,16,10.82275,2,535.91276,623.63561,58501.8619,81456.31748
vrp-n14-c18-sI,14,18,7,5.23917,2,595.13393,508.72968,73738.51644,73893.69834
vrp-n23-c33-sI,23,33,12,8.96405,2,512.11717,489.87918,63148.24749,39583.44956
vrp-n5-c30-sI,5,30,4,10.62623,2,381.09177,562.09366,40066.31709,53879.82749
vrp-n2-c24-sI,2,24,1,7.25718,2,638.93656,358.21276,0.0,73716.73736
vrp-n3-c34-sI,3,34,2,10.54455,2,657.36698,732.68913,50089.58931,5378.42903
vrp-n28-c32-sI,28,32,15,9.00825,2,539.59133,472.55489,62145.7178,49186.68852
vrp-n21-c42-sI,21,42,10,10.38087,3,521.332,563.98322,65964.48349,27440.64372
vrp-n20-c21-sI,20,21,10,6.26114,2,575.89587,673.56338,67673.15928,97602.64796
vrp-n6-c32-sI,6,32,3,8.99887,2,624.25054,629.12134,55779.90328,76320.10768
vrp-n15-c44-sI,15,44,9,12.79877,2,562.54346,490.77117,81553.39316,51845.47018
vrp-n11-c50-sI,11,50,5,15.59091,3,423.77298,871.47805,56818.09611,68343.75973
vrp-n17-c41-sI,17,41,11,11.16114,2,484.2989,514.97471,61602.64015,60584.00386
vrp-n19-c28-sI,19,28,12,10.53696,2,554.77668,616.72847,72062.72372,107219.74448
vrp-n11-c26-sI,11,26,5,8.23736,3,537.46638,461.00729,49659.66088,49863.16682
vrp-n24-c38-sI,24,38,12,10.3457,2,587.04396,577.17688,75297.99312,90390.39469
vrp-n18-c23-sI,18,23,9,6.51697,2,532.79585,468.17077,62377.74201,46189.11515
vrp-n26-c18-sI,26,18,11,5.08312,3,553.78477,456.24951,61152.05616,51830.48775
vrp-n24-c22-sI,24,22,14,5.56331,2,509.46264,573.00039,67670.23062,30149.1173
vrp-n28-c18-sI,28,18,15,4.82562,2,506.42842,367.48471,54461.92377,23683.36529
vrp-n19-c19-sI,19,19,11,5.09313,2,529.91508,437.24993,63649.93387,30652.75902
vrp-n29-c28-sI,29,28,15,7.50888,2,478.21572,581.87669,53178.23831,50771.14892
vrp-n13-c44-sI,13,44,9,12.63458,2,583.34311,419.58426,69925.033,14048.24377
vrp-n3-c44-sI,3,44,2,15.20485,2,578.64102,367.00785,65904.24898,107562.96718
vrp-n2-c39-sI,2,39,1,7.78888,2,353.64813,770.44982,0.0,17208.66539
vrp-n21-c22-sI,21,22,10,6.13889,3,495.80886,538.77345,66018.27565,36641.31516
vrp-n12-c20-sI,12,20,7,6.15385,2,569.65758,451.80971,63673.38201,75587.28891
vrp-n23-c33-sI,23,33,14,9.56112,2,555.17394,444.42954,64077.4584,39355.03104
vrp-n7-c41-sI,7,41,5,11.40107,2,504.27717,452.40329,48011.14776,40856.66273
vrp-n25-c12-sI,25,12,12,3.60801,3,527.98351,429.79443,62217.53649,27135.43054
vrp-n24-c47-sI,24,47,9,13.05226,3,541.186,449.02771,66904.64969,74711.73273
vrp-n14-c35-sI,14,35,8,9.7857,2,487.97466,392.95334,51796.1334,7986.19882
vrp-n10-c21-sI,10,21,5,4.01855,2,505.27344,624.67457,50232.68248,56184.49774
vrp-n26-c28-sI,26,28,16,7.39035,2,421.76199,451.86906,37067.13552,35805.17828
vrp-n7-c44-sI,7,44,4,14.93685,2,563.57387,370.64819,57178.68352,31962.98566
vrp-n3-c28-sI,3,28,2,10.54455,2,561.92194,724.629,36831.77011,4924.77492
vrp-n9-c26-sI,9,26,5,6.2578,2,440.68012,494.29759,35948.33282,39151.58535
vrp-n23-c29-sI,23,29,13,8.00683,2,477.79764,561.02558,50957.19373,53891.65908
vrp-n4-c15-sI,4,15,3,3.82623,2,653.87934,681.99503,103619.1064,23546.5848
vrp-n15-c32-sI,15,32,7,8.37033,3,546.804,591.52642,53843.12823,71584.26161
vrp-n17-c19-sI,17,19,10,4.98888,2,580.65304,414.31471,62799.96714,22359.23237
vrp-n9-c36-sI,9,36,5,9.5687,2,479.74313,406.71925,50230.98024,32939.4962
vrp-n17-c27-sI,17,27,10,6.84394,2,521.64188,654.14705,63079.78511,23083.06946
vrp-n28-c29-sI,28,29,16,6.62625,2,557.86831,697.85381,67232.63417,82793.38045
vrp-n5-c29-sI,5,29,4,7.18022,2,580.56539,603.80947,45488.19082,102422.59848
vrp-n20-c14-sI,20,14,9,4.11623,3,493.45613,475.04842,53766.0899,44210.90065
vrp-n12-c43-sI,12,43,6,12.56886,2,492.17354,588.01769,48942.71732,59538.17527
vrp-n20-c30-sI,20,30,11,8.42117,2,555.91608,409.35008,71124.84522,32251.54633
vrp-n4-c31-sI,4,31,2,10.04789,2,514.57981,325.31569,16598.46651,3291.20108
vrp-n17-c48-sI,17,48,9,13.91597,2,517.88141,434.35771,51592.22239,44102.77776
vrp-n19-c50-sI,19,50,9,12.73764,3,429.32547,353.17254,43859.74371,33847.26548
vrp-n2-c31-sI,2,31,1,5.4365,2,296.31805,231.17071,0.0,18166.70745
vrp-n9-c13-sI,9,13,6,3.83275,2,651.85591,527.01936,96746.89546,39015.23736
vrp-n26-c23-sI,26,23,12,7.38868,3,544.04491,407.06299,59185.03831,42607.96817
vrp-n29-c14-sI,29,14,13,3.79195,3,530.84998,435.02444,63731.18877,22837.90771
vrp-n27-c13-sI,27,13,13,3.61262,3,512.78333,372.72545,67388.11866,31090.27256
vrp-n14-c30-sI,14,30,9,9.31999,2,530.39671,480.04088,52372.38584,34124.10487
vrp-n19-c16-sI,19,16,10,4.5618,2,429.37502,305.20258,45858.33542,25608.99665
vrp-n21-c15-sI,21,15,9,3.6717,3,500.41732,590.85207,62594.70622,43007.6479
vrp-n5-c35-sI,5,35,4,11.16169,2,564.95571,528.54376,35206.51485,63070.42999
vrp-n22-c30-sI,22,30,10,7.77738,3,488.47658,485.94642,53971.55156,39535.87962
vrp-n26-c14-sI,26,14,13,2.99703,2,531.89338,408.51974,65701.74938,35547.25179
vrp-n20-c44-sI,20,44,9,14.26109,3,553.90726,720.99975,67536.25644,92518.31545
vrp-n21-c22-sI,21,22,11,6.8256,2,537.76984,538.18535,77451.59869,52371.03096
vrp-n16-c46-sI,16,46,8,13.67796,2,459.12529,482.07026,45347.20799,67927.43868
vrp-n17-c44-sI,17,44,10,13.69915,2,477.86646,371.52816,45026.68603,24558.43752
vrp-n13-c23-sI,13,23,7,7.0251,2,593.15494,510.63402,72699.83501,55177.03262
vrp-n16-c48-sI,16,48,10,13.93584,2,490.35534,605.17053,48174.57324,57037.94068
vrp-n16-c39-sI,16,39,9,11.59346,2,466.38046,336.81809,51911.20308,25872.46926
vrp-n17-c51-sI,17,51,9,13.45454,2,487.47649,575.55537,48147.62913,34602.88051
vrp-n14-c23-sI,14,23,6,7.38647,3,518.94372,527.90707,67688.91198,81367.94545
vrp-n25-c29-sI,25,29,15,8.17857,2,529.31669,393.12241,61371.89971,20463.35471
vrp-n2-c39-sI,2,39,2,14.76482,1,230.75609,366.63269,0.0,5637.07665
vrp-n22-c40-sI,22,40,10,12.23788,3,533.85635,397.96366,57021.38357,26109.85785
vrp-n23-c44-sI,23,44,11,14.10766,3,526.73929,598.74299,62073.3022,72388.72556
vrp-n5-c23-sI,5,23,3,6.90411,2,649.95664,636.47617,135372.02056,7694.27254
vrp-n10-c14-sI,10,14,4,3.51855,3,542.96137,619.51671,46468.64655,84219.60196
vrp-n20-c26-sI,20,26,9,7.50329,3,495.7283,409.12622,52478.20493,25106.59328
vrp-n29-c19-sI,29,19,15,4.75628,2,487.89043,608.52159,48290.2712,60479.52002
vrp-n4-c49-sI,4,49,2,14.85396,2,483.02967,714.01106,25883.52093,69746.83012
vrp-n29-c40-sI,29,40,16,10.58201,2,552.43768,551.42291,69702.10189,68288.43281
vrp-n13-c17-sI,13,17,8,5.13541,2,485.04851,406.46328,49967.57878,48597.28214
vrp-n11-c25-sI,11,25,6,7.48331,2,509.30356,421.02691,51488.56685,44159.62828
vrp-n14-c18-sI,14,18,7,3.98107,2,483.86847,402.92563,46575.53432,31895.59699
vrp-n21-c50-sI,21,50,9,12.75525,3,451.26326,412.69203,43826.47709,20530.39201
vrp-n4-c26-sI,4,26,3,10.9252,2,343.30237,640.52385,15548.16333,9486.19249
vrp-n22-c34-sI,22,34,10,10.23948,3,497.92166,365.75378,49352.0421,28376.18567
vrp-n5-c18-sI,5,18,3,5.33594,2,516.97353,372.9719,88961.80899,32250.6594
vrp-n11-c40-sI,11,40,4,10.53038,3,530.54177,619.81966,70871.35628,77512.83054
vrp-n14-c49-sI,14,49,8,13.05986,2,523.13677,565.15691,60241.13255,91219.29023
vrp-n18-c48-sI,18,48,10,13.31236,2,448.55491,561.53042,46284.27433,69112.2969
vrp-n2-c43-sI,2,43,1,8.99383,2,566.3403,923.96566,0.0,56292.36393
vrp-n26-c28-sI,26,28,16,7.44435,2,524.48972,558.49852,63748.97643,69980.34074
vrp-n29-c30-sI,29,30,15,8.50333,2,498.7652,385.22749,56122.70105,19885.75001
vrp-n14-c15-sI,14,15,8,4.58791,2,530.1331,452.95068,57375.04548,28932.86444
vrp-n25-c34-sI,25,34,15,11.2042,2,568.00998,581.68352,66702.60591,67897.33002
vrp-n2-c22-sI,2,22,1,4.96655,2,174.72106,455.4594,0.0,1810.51586
vrp-n21-c37-sI,21,37,11,10.87381,2,539.29028,429.73791,58630.1524,27404.55722
vrp-n22-c19-sI,22,19,11,5.91144,2,483.7496,364.97444,49954.9438,24649.9373
vrp-n19-c18-sI,19,18,10,5.68221,2,548.5904,593.12669,63702.889,66234.16369
vrp-n8-c17-sI,8,17,6,4.53246,2,574.87991,718.66039,59226.01706,86204.70935
vrp-n25-c43-sI,25,43,14,12.77224,2,505.58777,539.28125,64168.5162,23439.79622
vrp-n19-c41-sI,19,41,10,13.80072,2,527.81136,494.41627,59049.19369,63925.38881
vrp-n11-c16-sI,11,16,7,4.12563,2,450.61466,388.40075,71387.58456,67810.81671
vrp-n19-c17-sI,19,17,10,5.1,2,523.66201,445.19193,55547.06694,29586.64932
vrp-n28-c26-sI,28,26,15,6.98461,2,551.37807,607.75937,63397.63602,59937.85233
vrp-n25-c51-sI,25,51,13,13.55097,2,534.6151,617.58777,79660.93053,141021.50316
vrp-n24-c39-sI,24,39,11,10.39338,3,516.02274,685.98854,59571.55001,42834.29655
vrp-n9-c18-sI,9,18,5,6.04979,2,453.06742,623.23803,38680.70932,70909.63398
vrp-n2-c14-sI,2,14,1,5.90668,2,518.70426,464.86847,0.0,5450.29193
vrp-n21-c30-sI,21,30,9,6.22246,3,528.80623,494.5353,64015.14154,73941.36669
vrp-n19-c13-sI,19,13,11,4.16413,2,566.59277,541.37095,63479.15914,74750.52566
vrp-n3-c34-sI,3,34,2,14.32437,2,215.59428,196.61365,12961.91941,17770.14581
vrp-n11-c26-sI,11,26,5,5.95119,3,609.61467,517.2578,67011.64715,25419.41298
vrp-n20-c45-sI,20,45,12,10.55812,2,438.77033,342.43021,40465.75836,35817.80778
vrp-n21-c33-sI,21,33,10,8.60088,3,526.93938,555.77466,70142.75873,94292.625
vrp-n9-c14-sI,9,14,5,4.16653,2,574.45587,620.08967,72451.29731,43513.04464
vrp-n9-c12-sI,9,12,4,3.10483,3,542.3689,472.6595,53678.22589,30717.96782
vrp-n8-c20-sI,8,20,4,5.92129,2,490.5168,499.95578,63053.90901,30858.47883
vrp-n12-c30-sI,12,30,8,8.57201,2,505.87218,502.66886,42475.2999,69539.92334
vrp-n2-c14-sI,2,14,2,5.55778,1,707.62966,608.75517,0.0,38249.50115
vrp-n4-c50-sI,4,50,2,10.02796,2,435.02206,475.78799,28520.7354,18229.80377
vrp-n6-c19-sI,6,19,4,6.81235,2,566.24364,457.39668,70869.4953,14830.9972
vrp-n27-c33-sI,27,33,16,9.04721,2,487.57142,522.0795,53872.22365,58531.58325
vrp-n5-c25-sI,5,25,3,6.5426,2,479.99089,722.62361,52051.42585,37106.74818
vrp-n5-c39-sI,5,39,4,11.23487,2,481.18599,830.83773,94709.81603,1069.11539
vrp-n10-c37-sI,10,37,4,10.77263,3,448.62144,489.14622,52328.03266,48195.17191
vrp-n3-c38-sI,3,38,2,13.17906,2,758.28497,670.64084,3829.7304,89034.36396
vrp-n5-c38-sI,5,38,3,10.75484,2,510.79684,420.92023,44025.19211,48293.00957
vrp-n13-c46-sI,13,46,6,13.67349,3,632.45835,478.23262,67676.67454,26394.14572
vrp-n29-c39-sI,29,39,15,11.13234,2,558.42386,610.46141,67003.2219,72076.08061
vrp-n18-c24-sI,18,24,11,6.37081,2,542.08776,536.01278,62008.01918,52580.54223
vrp-n24-c20-sI,24,20,12,5.34655,2,496.10021,417.42939,50969.52719,35482.13864
vrp-n17-c21-sI,17,21,9,7.18129,2,573.90389,471.9612,70886.7382,34937.18576
vrp-n29-c37-sI,29,37,13,10.28051,3,467.40546,599.9596,53184.95486,27327.88437
vrp-n17-c28-sI,17,28,9,8.7038,2,497.18295,472.87514,57517.11087,38279.58652
vrp-n12-c42-sI,12,42,5,11.59984,3,484.57367,409.47199,55148.36058,53144.47865
vrp-n11-c23-sI,11,23,6,7.26244,2,604.10013,627.8472,68340.20591,48771.20903
vrp-n9-c15-sI,9,15,5,3.57211,2,514.00006,686.30185,48915.568,54201.97291
vrp-n11-c30-sI,11,30,6,8.63134,2,495.3775,533.71981,48942.11313,24909.99733
vrp-n2-c46-sI,2,46,1,9.17727,2,144.98447,676.91503,0.0,4090.08964
vrp-n2-c25-sI,2,25,1,5.73488,2,305.15878,557.54266,0.0,2239.76769
vrp-n22-c28-sI,22,28,12,8.69652,2,549.34824,529.69375,65079.85291,40228.76926
vrp-n5-c21-sI,5,21,2,3.55903,3,573.5279,360.61138,38645.35686,28225.69297
vrp-n10-c27-sI,10,27,5,9.04534,2,562.56796,435.54097,79713.21969,25061.00748
vrp-n2-c29-sI,2,29,2,10.61446,1,654.92428,346.59492,0.0,2068.99492
vrp-n17-c39-sI,17,39,7,9.92891,3,565.23365,414.70423,67048.95233,25047.829
vrp-n13-c15-sI,13,15,7,4.33366,2,553.1229,420.89594,72973.02068,67205.08379
vrp-n18-c34-sI,18,34,8,9.74552,3,525.11138,643.85636,65459.11493,79931.9074
vrp-n21-c31-sI,21,31,12,8.83971,2,531.81269,418.23744,63876.53514,29984.87984
vrp-n4-c41-sI,4,41,3,10.64707,2,407.18766,850.01915,15616.45553,36785.30113
vrp-n22-c48-sI,22,48,11,14.55256,2,544.95,407.93109,57483.86426,35475.68993
vrp-n2-c12-sI,2,12,1,4.96655,2,545.57755,1036.87013,0.0,28433.08135
vrp-n23-c26-sI,23,26,11,7.05029,3,512.42511,548.4963,55960.82082,48264.55644
vrp-n17-c45-sI,17,45,10,12.39126,2,530.39988,368.11268,57485.40581,27502.62422
vrp-n12-c24-sI,12,24,6,5.99408,2,512.44668,534.50652,45693.27218,52830.48786
vrp-n24-c44-sI,24,44,12,12.04432,2,514.90075,383.42492,62350.79146,32181.52619
vrp-n11-c46-sI,11,46,7,15.31793,2,540.06456,578.13181,59162.33248,111514.5432
vrp-n15-c48-sI,15,48,9,17.28032,2,512.16119,607.82983,60712.42937,24364.48475
vrp-n3-c23-sI,3,23,2,7.15891,2,305.43207,465.98042,4448.12986,23525.56511
vrp-n29-c18-sI,29,18,14,5.00056,3,519.95243,649.99155,58938.27815,85928.31964
vrp-n12-c21-sI,12,21,7,6.53801,2,575.69791,567.90334,77423.63278,71769.80728
