I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
vrp-n12-c22-s1,12,22,6,5.73786,2,584.5541,553.60847,80111.31589,59459.91347
vrp-n15-c38-s1,15,38,8,12.87925,2,501.55139,566.23967,52032.41808,35850.7525
vrp-n36-c60-s1,36,60,17,19.69709,3,475.95361,559.12157,48317.32249,51078.88867
vrp-n24-c34-s1,24,34,10,9.60417,3,549.71601,605.61108,60944.70454,69857.36478
vrp-n26-c20-s1,26,20,15,5.33976,2,552.90505,541.21417,68924.93062,84249.87848
vrp-n30-c36-s1,30,36,16,10.60363,2,493.2449,373.58475,50064.05286,23521.79697
vrp-n17-c43-s1,17,43,7,13.32175,3,507.67878,465.03835,64026.31806,68788.52185
vrp-n27-c63-s1,27,63,14,16.73046,2,516.34989,543.69339,55784.70256,54059.72648
vrp-n49-c67-s1,49,67,27,19.35764,2,541.41561,554.52289,65306.50702,57413.28931
vrp-n27-c61-s1,27,61,12,17.50087,3,505.08032,562.98064,54748.41477,54648.48139
vrp-n48-c50-s1,48,50,26,14.84388,2,496.55281,672.43427,55254.85698,81684.33149
vrp-n44-c63-s1,44,63,24,17.87962,2,504.46918,590.98115,56393.53348,69541.1348
vrp-n34-c24-s1,34,24,19,6.75483,2,554.11262,422.8605,63594.34299,27594.37828
vrp-n18-c59-s1,18,59,10,16.79121,2,564.316,615.12701,61238.12085,61067.76947
vrp-n22-c32-s1,22,32,12,8.7414,2,480.94968,593.13093,53474.43206,74081.53042
vrp-n17-c69-s1,17,69,8,19.9271,3,520.21903,466.33782,63379.82935,40258.90413
vrp-n20-c79-s1,20,79,13,22.36342,2,511.42184,455.70477,69303.06256,35111.64545
vrp-n43-c77-s1,43,77,22,24.31593,2,522.41538,587.31442,57486.84286,65521.97348
vrp-n38-c52-s1,38,52,18,14.40195,3,499.34831,380.78882,55671.74991,30971.60989
vrp-n15-c52-s1,15,52,8,16.56427,2,598.75712,582.01655,71997.10572,54711.96509
vrp-n37-c60-s1,37,60,16,15.44116,3,534.61192,494.89033,63353.8398,63738.10169
vrp-n36-c37-s1,36,37,19,10.49937,2,488.01541,375.23597,65605.77423,35288.78548
vrp-n26-c31-s1,26,31,13,8.58652,2,538.24937,539.28138,58904.63666,74729.63219
vrp-n12-c24-s1,12,24,6,6.59299,2,558.46047,479.48521,71751.92608,82053.84947
vrp-n11-c59-s1,11,59,6,16.54707,2,567.96831,547.50687,59830.47724,72722.5574
vrp-n13-c75-s1,13,75,8,24.90605,2,551.02822,713.9506,54434.17158,57057.18011
vrp-n12-c28-s1,12,28,7,7.3782,2,470.54812,553.48856,47409.73454,54837.5802
vrp-n36-c35-s1,36,35,20,9.76054,2,528.43572,480.55351,64792.27894,65309.27077
vrp-n45-c37-s1,45,37,22,9.51293,3,506.30005,490.96151,64774.60582,65785.46329
vrp-n20-c24-s1,20,24,9,6.06802,3,480.68252,709.60092,56723.3131,53459.75958
vrp-n22-c46-s1,22,46,13,12.92,2,513.30245,463.27755,63092.4161,52053.59458
vrp-n47-c69-s1,47,69,22,19.96028,3,508.39172,540.23818,58792.53602,61908.04469
vrp-n35-c49-s1,35,49,17,14.09456,3,501.18077,359.96152,56593.38621,25100.28597
vrp-n41-c79-s1,41,79,22,21.22225,2,534.52179,399.72609,63893.82616,28034.68579
vrp-n16-c22-s1,16,22,8,6.60869,2,571.9313,536.25485,72719.02009,40250.75878
vrp-n20-c73-s1,20,73,10,26.16362,2,498.50748,590.64304,54671.64955,80788.79631
vrp-n13-c31-s1,13,31,8,9.95423,2,545.952,517.11811,57818.44492,44181.27958
vrp-n15-c64-s1,15,64,6,19.29125,3,440.9893,312.79854,45496.21424,18566.26145
vrp-n16-c40-s1,16,40,8,10.4219,2,487.40561,613.95656,58346.50489,42641.45759
vrp-n28-c33-s1,28,33,12,9.23366,3,473.1034,495.78305,48299.59971,40416.40925
vrp-n44-c74-s1,44,74,24,19.77198,2,511.66351,518.59075,54137.95488,43606.9444
vrp-n43-c46-s1,43,46,22,12.12171,2,520.02352,576.13261,59285.71035,58820.11736
vrp-n48-c55-s1,48,55,27,14.2349,2,564.62618,672.14044,66781.43101,97167.35597
vrp-n27-c76-s1,27,76,14,21.81649,2,498.47413,588.20246,64934.51799,52889.29578
vrp-n30-c78-s1,30,78,16,21.79872,2,490.37493,490.46063,53052.13434,49474.95922
vrp-n27-c47-s1,27,47,14,14.0369,2,537.08039,586.24308,66316.00863,64926.64707
vrp-n44-c78-s1,44,78,23,22.48511,2,500.04117,539.77967,54713.32722,62668.71457
vrp-n16-c31-s1,16,31,9,8.02117,2,540.01697,630.25465,62411.31462,47254.94076
vrp-n44-c52-s1,44,52,25,13.15649,2,554.37449,549.40503,65685.23057,75133.33733
vrp-n37-c51-s1,37,51,21,14.97718,2,458.62596,573.06632,46964.84598,44180.99286
vrp-n24-c20-s1,24,20,11,5.40133,3,443.56584,490.9074,50591.04003,60883.76174
vrp-n39-c63-s1,39,63,19,17.91361,3,517.07986,762.94098,56677.86305,80407.25659
vrp-n23-c56-s1,23,56,11,14.62156,3,526.20202,644.60447,62821.27635,110191.03328
vrp-n30-c71-s1,30,71,15,23.30631,2,522.24927,542.2915,54479.32565,51198.23526
vrp-n24-c47-s1,24,47,11,14.67439,3,499.31694,530.24652,58931.06091,84056.81963
vrp-n40-c42-s1,40,42,24,11.86505,2,491.11123,589.71189,51692.04292,49422.52655
vrp-n13-c52-s1,13,52,6,13.43864,3,522.24127,577.68704,52445.37482,73842.64937
vrp-n33-c75-s1,33,75,17,21.72869,2,508.64192,613.77564,57107.16908,64686.51056
vrp-n13-c63-s1,13,63,6,17.08144,3,585.73668,514.6427,65295.76536,46715.37137
vrp-n36-c78-s1,36,78,18,23.04225,2,449.90539,382.16828,49427.14715,21060.30251
vrp-n38-c76-s1,38,76,19,21.02561,2,386.37524,509.74932,40869.74173,24099.48701
vrp-n14-c25-s1,14,25,7,7.07547,2,552.42246,508.24864,56001.37395,84939.79599
vrp-n16-c48-s1,16,48,8,14.47872,2,437.73537,406.05875,40474.07786,51161.89389
vrp-n13-c62-s1,13,62,8,19.34554,2,568.29352,542.83113,63815.20427,41578.49036
vrp-n10-c66-s1,10,66,4,14.94287,3,539.92559,607.07992,73469.91853,35962.15702
vrp-n20-c66-s1,20,66,10,17.34144,2,417.56673,632.27431,38862.61883,43422.21277
vrp-n19-c52-s1,19,52,12,15.78575,2,438.8369,435.00971,39013.82413,31806.83394
vrp-n34-c75-s1,34,75,16,22.06014,3,544.08289,500.89067,65120.24351,46936.44028
vrp-n48-c37-s1,48,37,22,10.45089,3,521.29508,594.10772,60866.38459,76863.32485
vrp-n13-c59-s1,13,59,8,16.06508,2,488.58978,672.57797,47189.72041,53331.56438
vrp-n45-c74-s1,45,74,24,21.93913,2,524.26202,508.23477,61191.1589,51377.97299
vrp-n15-c33-s1,15,33,8,9.59085,2,657.6364,601.85242,100580.36774,29441.20685
vrp-n11-c42-s1,11,42,6,14.0594,2,623.10867,642.33269,56729.90985,92407.26349
vrp-n18-c44-s1,18,44,10,15.15351,2,487.65896,347.99772,49629.07782,19033.14566
vrp-n10-c71-s1,10,71,4,18.73963,3,505.54084,556.60202,44795.06284,32131.77798
vrp-n33-c22-s1,33,22,17,5.99048,2,527.90016,428.20379,64383.35872,25418.59971
vrp-n11-c76-s1,11,76,5,20.96757,3,529.84479,368.7488,56002.88937,39058.32829
vrp-n29-c21-s1,29,21,13,6.35575,3,559.59218,486.47158,70011.37286,34638.9227
vrp-n22-c27-s1,22,27,10,6.98094,3,481.75931,578.11987,55945.94297,59642.81922
vrp-n42-c46-s1,42,46,23,13.38784,2,513.87121,426.88437,61420.38528,28243.07297
vrp-n24-c36-s1,24,36,10,9.58382,3,505.74827,360.33927,58054.66563,40429.39001
vrp-n11-c75-s1,11,75,5,23.63775,3,466.36421,575.00181,44883.64726,46044.03652
vrp-n45-c31-s1,45,31,22,9.29642,3,558.49963,594.1005,72179.63989,97479.25436
vrp-n46-c66-s1,46,66,21,18.04047,3,520.3939,564.19825,60904.52866,77068.90345
vrp-n10-c20-s1,10,20,6,5.86769,2,455.58909,664.35878,40986.13197,31846.08272
vrp-n49-c56-s1,49,56,25,17.83641,2,491.16777,398.72699,56719.00412,36446.52247
vrp-n14-c34-s1,14,34,7,10.15787,2,419.3559,360.87882,35538.20303,16667.15846
vrp-n21-c40-s1,21,40,10,11.6137,3,540.40741,540.93738,65724.50502,59364.0223
vrp-n21-c39-s1,21,39,10,11.60222,3,516.57025,665.4779,70712.5349,32671.89807
vrp-n24-c55-s1,24,55,13,16.24286,2,592.41317,477.9185,79194.29726,56409.28788
vrp-n26-c62-s1,26,62,13,18.4732,2,540.80465,529.67421,62656.17097,39654.89452
vrp-n12-c73-s1,12,73,6,18.15385,2,502.29626,692.78264,78809.26221,69819.22853
vrp-n46-c62-s1,46,62,23,17.86672,2,506.20002,439.89752,54982.49605,31140.43197
vrp-n27-c64-s1,27,64,14,19.26702,2,546.7793,597.0395,58487.67352,60132.11864
vrp-n35-c63-s1,35,63,17,19.00656,3,519.89298,514.02399,58859.43444,41523.39269
vrp-n33-c66-s1,33,66,17,21.90861,2,510.26814,449.08855,55953.24427,32399.81141
vrp-n17-c49-s1,17,49,8,13.19851,3,592.63091,517.88523,65653.27665,39688.48171
vrp-n31-c30-s1,31,30,14,7.84412,3,470.86873,648.2175,46178.87085,64409.09959
vrp-n21-c22-s1,21,22,11,6.34738,2,450.96491,466.66851,47666.69974,35764.01082
vrp-n20-c66-s1,20,66,9,19.63592,3,423.1319,586.81147,41088.35572,63078.54193
vrp-n36-c48-s1,36,48,19,14.65942,2,507.02903,461.3159,58271.54447,39259.90078
vrp-n42-c76-s1,42,76,19,17.95966,3,503.96901,405.82975,53303.56615,21557.94321
vrp-n20-c38-s1,20,38,9,10.83707,3,538.61034,494.0656,62664.56713,61240.1384
vrp-n41-c63-s1,41,63,21,18.07983,2,599.40646,457.58152,80049.90635,34598.59376
vrp-n27-c65-s1,27,65,14,17.76706,2,512.17127,636.16636,64317.00583,91421.72621
vrp-n32-c23-s1,32,23,16,5.48091,2,552.8311,723.97367,65626.23015,76174.17862
vrp-n45-c52-s1,45,52,23,15.79208,2,516.38926,395.86589,67023.6637,14245.1272
vrp-n12-c60-s1,12,60,5,19.91966,3,550.27421,436.23868,59503.5591,32826.2931
vrp-n14-c61-s1,14,61,8,22.53787,2,491.82728,396.42949,46415.34448,21199.13316
vrp-n44-c71-s1,44,71,21,18.17278,3,553.90078,505.88566,66819.56407,61554.06474
vrp-n29-c56-s1,29,56,12,14.93229,3,566.45523,452.68225,71323.67058,34500.566
vrp-n26-c49-s1,26,49,13,12.84902,2,478.3456,439.0214,51211.20821,44475.96029
vrp-n42-c39-s1,42,39,21,10.57835,2,530.7101,399.55728,62774.41849,32862.1732
vrp-n27-c46-s1,27,46,13,14.54422,3,449.58973,524.16666,43828.07684,59023.55885
vrp-n37-c67-s1,37,67,21,20.0268,2,547.38626,400.51353,60607.50488,15316.07408
vrp-n28-c66-s1,28,66,15,20.18535,2,523.42546,557.52825,58870.21695,79288.95456
vrp-n42-c78-s1,42,78,23,20.79931,2,556.65207,654.14415,69328.27147,48855.34442
vrp-n31-c23-s1,31,23,15,6.45288,3,504.94427,435.88006,58767.37584,20497.06208
vrp-n39-c70-s1,39,70,19,19.61753,3,507.82421,571.70809,58581.10195,54411.79587
vrp-n11-c22-s1,11,22,7,7.3082,2,516.91375,517.83124,47284.36337,48819.55484
vrp-n31-c46-s1,31,46,15,13.88218,3,516.99069,437.21544,62376.80636,59788.57235
vrp-n26-c43-s1,26,43,11,11.34724,3,514.31393,460.56936,59405.43444,63154.31935
vrp-n28-c34-s1,28,34,15,9.95674,2,486.81213,388.21556,51322.40383,40974.64173
vrp-n14-c38-s1,14,38,9,10.91706,2,503.26402,415.74788,43999.68802,39334.59667
vrp-n28-c69-s1,28,69,13,20.35272,3,474.65138,558.77703,53495.36145,48721.94052
vrp-n25-c67-s1,25,67,12,16.73249,3,536.94372,532.80641,65347.63375,89292.30998
vrp-n42-c27-s1,42,27,22,7.99777,2,501.23312,527.88865,56954.47385,38120.34906
vrp-n20-c76-s1,20,76,8,24.23328,3,614.8335,578.62381,75219.91402,80748.64307
vrp-n39-c61-s1,39,61,19,18.08934,3,519.22962,731.07706,58734.19774,62655.89311
vrp-n49-c44-s1,49,44,23,12.98639,3,556.62989,496.5446,65978.42998,58191.28692
vrp-n12-c37-s1,12,37,5,11.44526,3,625.45065,626.35037,71362.13243,84005.92188
vrp-n37-c76-s1,37,76,19,21.24258,2,480.02622,543.62562,55034.80378,48666.00579
vrp-n24-c68-s1,24,68,14,22.55,2,489.08526,589.74573,50588.00697,43878.85438
vrp-n15-c20-s1,15,20,7,5.67306,3,492.21139,626.24897,46242.71312,51602.48462
vrp-n23-c63-s1,23,63,11,19.85835,3,484.22569,502.01395,46542.00689,49228.31323
vrp-n45-c27-s1,45,27,24,7.29593,2,500.36787,535.63826,57139.04501,73977.42712
vrp-n47-c65-s1,47,65,25,17.4039,2,447.17776,371.05512,48363.0062,21391.13862
vrp-n31-c52-s1,31,52,13,14.46517,3,538.13705,740.20446,64438.46213,95931.49699
vrp-n15-c76-s1,15,76,7,23.30094,3,541.42273,522.42493,76191.59665,109814.8898
vrp-n35-c49-s1,35,49,20,13.59565,2,532.22196,444.12132,67969.91361,37344.58797
vrp-n46-c40-s1,46,40,29,11.1558,2,497.41134,574.72641,56139.94059,54290.50387
vrp-n39-c67-s1,39,67,18,18.21263,3,544.66873,397.75856,63909.6518,24189.07489
vrp-n12-c36-s1,12,36,8,11.20862,2,549.2911,423.58444,58288.32768,40542.02636
vrp-n20-c68-s1,20,68,12,18.30468,2,579.87438,550.96585,64766.95344,50870.57154
vrp-n41-c29-s1,41,29,22,8.06286,2,484.87616,609.76794,57188.22303,42534.44476
vrp-n40-c79-s1,40,79,19,18.81043,3,495.99614,647.16776,52713.42157,60333.89464
vrp-n14-c55-s1,14,55,9,18.78605,2,534.95139,453.39405,49122.48032,45913.62814
vrp-n33-c48-s1,33,48,16,13.15074,3,524.87302,460.35601,58710.18316,37047.67867
vrp-n41-c39-s1,41,39,22,11.81416,2,511.54441,577.83265,55944.54481,64401.82831
vrp-n11-c52-s1,11,52,8,18.26198,2,475.55283,476.79021,52821.17496,31674.55613
vrp-n39-c44-s1,39,44,21,12.0133,2,534.73929,579.4869,61619.06513,57126.6439
vrp-n21-c48-s1,21,48,11,13.13188,2,472.66673,396.44556,53143.19873,28331.28732
vrp-n27-c31-s1,27,31,15,9.54768,2,551.99036,606.20305,61561.39746,63417.46629
vrp-n41-c78-s1,41,78,17,20.66915,3,505.82573,440.31685,53069.2672,37989.34148
vrp-n32-c48-s1,32,48,14,13.76432,3,533.06113,605.33101,64685.41544,53948.81974
vrp-n31-c77-s1,31,77,18,22.72971,2,490.96071,613.57255,50859.8282,66718.91866
vrp-n44-c74-s1,44,74,19,21.42994,3,543.98174,467.30267,68378.26552,40589.11559
vrp-n27-c70-s1,27,70,15,19.02345,2,545.35548,581.01253,60232.22021,75216.59281
vrp-n33-c52-s1,33,52,18,15.44667,2,475.22288,564.27267,50089.06884,47613.021
vrp-n42-c65-s1,42,65,22,16.51543,2,520.29974,540.53218,60587.34079,53717.87145
vrp-n30-c44-s1,30,44,14,11.85114,3,464.42217,497.51171,50007.69337,58926.87625
vrp-n33-c55-s1,33,55,18,15.87244,2,550.49034,700.23923,64785.50157,86162.27301
vrp-n38-c76-s1,38,76,21,21.779,2,505.19691,602.55341,53201.14467,56925.21739
vrp-n27-c71-s1,27,71,13,18.70433,3,461.10865,499.91473,50509.27939,45818.54056
vrp-n34-c22-s1,34,22,19,6.22936,2,510.93381,476.26458,59137.47793,59516.99068
vrp-n37-c79-s1,37,79,18,21.90144,3,474.70302,619.3772,48941.47652,72936.8526
vrp-n42-c34-s1,42,34,23,10.3361,2,543.19883,443.42897,63231.40629,53425.98582
vrp-n30-c74-s1,30,74,15,20.40572,2,524.04591,436.8917,56246.28258,28025.66569
vrp-n28-c75-s1,28,75,10,20.09525,3,589.38436,595.46994,74146.46724,55052.05029
vrp-n23-c63-s1,23,63,13,15.32286,2,479.71611,389.08628,49445.17492,21715.30014
vrp-n48-c59-s1,48,59,26,17.52231,2,499.16734,592.96476,56676.17319,54260.13423
vrp-n42-c65-s1,42,65,21,19.78945,2,486.14491,507.3071,53644.97271,70050.05278
vrp-n45-c27-s1,45,27,21,7.00152,3,506.97751,592.83586,59868.38945,62387.82818
vrp-n35-c73-s1,35,73,17,22.14403,3,538.72281,451.78858,67299.40181,28621.64046
vrp-n39-c71-s1,39,71,19,21.12746,3,542.51468,622.88814,65333.65803,55148.49065
vrp-n34-c34-s1,34,34,18,9.02043,2,529.67081,596.19592,59152.39781,58386.25524
vrp-n28-c58-s1,28,58,17,17.45856,2,522.02708,696.30336,54931.13274,67255.22684
vrp-n41-c36-s1,41,36,21,10.31458,2,523.38037,528.52264,58270.95857,56003.60301
vrp-n35-c78-s1,35,78,17,20.03954,3,498.34228,360.63317,55790.79343,19724.07976
vrp-n41-c34-s1,41,34,20,8.8409,3,457.52483,613.02467,45859.07916,55851.71551
vrp-n38-c20-s1,38,20,21,4.94759,2,565.44311,468.60327,75000.53025,53500.55912
vrp-n34-c31-s1,34,31,18,8.67273,2,499.00958,411.70056,53120.17023,36421.89786
vrp-n13-c55-s1,13,55,8,15.50856,2,481.04084,636.08518,45258.19464,59519.98717
vrp-n43-c38-s1,43,38,20,10.99368,3,519.59284,646.54752,63387.66768,92219.06718
vrp-n37-c76-s1,37,76,23,22.83084,2,511.24564,444.23499,55514.66384,50669.63443
vrp-n13-c28-s1,13,28,6,7.80764,3,529.20057,512.40399,51262.97506,56941.89077
vrp-n22-c33-s1,22,33,11,10.52246,2,559.26057,455.39242,59721.25462,27304.60488
vrp-n20-c35-s1,20,35,10,10.70973,2,575.09023,449.33202,69138.02025,16794.89014
vrp-n18-c39-s1,18,39,9,12.46002,2,567.29808,725.0334,93047.2806,38080.10996
vrp-n40-c27-s1,40,27,21,7.86751,2,539.20838,396.79288,61041.02894,20851.44365
vrp-n14-c38-s1,14,38,6,11.36192,3,517.7315,705.88006,55221.43504,50014.81748
vrp-n14-c62-s1,14,62,8,19.31378,2,532.27865,436.23353,60002.53887,21719.1354
vrp-n25-c62-s1,25,62,13,18.39415,2,490.97657,354.10043,51247.50551,22465.60566
vrp-n33-c41-s1,33,41,16,12.17594,3,520.26502,564.72749,57783.3487,65829.37206
vrp-n25-c75-s1,25,75,12,19.42947,3,526.24157,536.79086,54683.52124,75426.41683
vrp-n42-c59-s1,42,59,21,17.93073,2,521.37762,544.66208,57420.83758,62516.12172
vrp-n20-c51-s1,20,51,12,14.6577,2,490.23032,549.87188,54206.09161,56276.28203
vrp-n34-c61-s1,34,61,19,16.97047,2,552.49722,687.31805,65371.15534,68726.56574
vrp-n42-c47-s1,42,47,21,12.13111,2,494.58602,617.36652,56239.7972,68632.74429
vrp-n46-c49-s1,46,49,26,14.31366,2,503.0052,375.01999,55616.83281,28058.98586
vrp-n19-c39-s1,19,39,9,11.37926,3,430.52769,439.71201,42508.11635,36416.45925
vrp-n39-c78-s1,39,78,23,23.36823,2,489.46587,407.65732,53523.64895,21399.35402
vrp-n49-c74-s1,49,74,27,22.5282,2,537.74871,507.29471,66837.08941,77476.39067
vrp-n14-c32-s1,14,32,8,7.85706,2,554.64817,534.52607,65612.69806,71414.59636
vrp-n49-c68-s1,49,68,24,19.34632,3,578.96398,526.07691,79007.06215,50699.07439
vrp-n11-c24-s1,11,24,7,7.0292,2,586.02226,633.19423,84329.1837,54630.62297
vrp-n34-c48-s1,34,48,21,14.09513,2,487.33324,595.04998,53407.0727,60197.75001
vrp-n27-c25-s1,27,25,14,6.33211,2,527.70008,647.2984,62407.97841,66358.75595
vrp-n39-c43-s1,39,43,19,10.9,3,531.79333,465.17653,62562.16493,32249.70436
vrp-n33-c59-s1,33,59,16,18.30452,3,565.71824,478.11425,70959.65537,59164.2912
vrp-n42-c21-s1,42,21,20,6.30005,3,539.24694,542.54379,67628.75674,38089.78171
vrp-n39-c37-s1,39,37,19,10.31152,3,565.86298,590.65172,69028.98118,64507.54535
vrp-n46-c63-s1,46,63,21,17.19267,3,537.75489,629.93558,66460.44217,66896.11862
vrp-n49-c71-s1,49,71,25,20.93935,2,533.86781,428.97439,59640.00082,29453.23498
vrp-n31-c30-s1,31,30,17,8.67805,2,494.72007,452.8939,53466.0946,28195.69649
vrp-n44-c66-s1,44,66,24,19.95328,2,467.85778,611.8615,46202.68214,56972.07432
vrp-n40-c64-s1,40,64,17,18.2336,3,517.85658,387.65686,57940.55213,17602.10301
vrp-n26-c26-s1,26,26,12,6.89804,3,530.82515,414.88223,58039.42703,23676.37268
vrp-n18-c23-s1,18,23,9,6.27752,2,506.11462,585.27726,54399.17689,50576.60573
vrp-n34-c29-s1,34,29,18,8.95476,2,534.89769,394.48239,60992.5385,25083.17886
vrp-n16-c72-s1,16,72,9,22.11593,2,529.80784,491.18444,61107.75581,35040.76343
vrp-n47-c72-s1,47,72,22,18.01965,3,507.87022,375.87007,58022.0576,27801.71994
vrp-n21-c43-s1,21,43,12,12.42698,2,425.49713,347.16057,44506.267,31459.19444
vrp-n14-c20-s1,14,20,7,6.19319,2,401.90899,487.70025,38802.00789,28184.70993
vrp-n40-c33-s1,40,33,22,9.75793,2,528.19161,401.08079,59590.55042,24423.00659
vrp-n27-c20-s1,27,20,12,5.24733,3,479.29464,373.41571,58125.38379,20277.52542
vrp-n17-c28-s1,17,28,8,8.05019,3,555.27182,589.86793,60301.36062,86039.77692
vrp-n43-c22-s1,43,22,25,6.67068,2,575.20838,581.02339,71511.77111,55562.50378
vrp-n33-c48-s1,33,48,16,13.95742,3,502.8509,624.20719,57751.71546,61883.38784
vrp-n49-c79-s1,49,79,25,24.90545,2,554.77234,428.26786,66938.32001,36507.31733
vrp-n42-c70-s1,42,70,24,20.87113,2,560.30536,445.02113,67863.22348,53150.42274
vrp-n24-c78-s1,24,78,13,18.06371,2,545.11218,441.39817,58529.65498,31991.19495
vrp-n38-c31-s1,38,31,19,9.15209,2,535.11213,411.62489,63315.6914,26742.0844
vrp-n13-c50-s1,13,50,6,9.94782,3,475.70792,520.9693,48036.54488,46958.97993
vrp-n14-c69-s1,14,69,8,19.58798,2,529.70954,687.71774,53511.28853,91568.5705
vrp-n44-c78-s1,44,78,25,21.14692,2,560.39579,579.75177,75680.54375,54557.20335
vrp-n44-c63-s1,44,63,21,17.79383,3,495.19779,578.99871,53527.96893,45779.79273
vrp-n49-c46-s1,49,46,26,14.4181,2,514.95613,600.15507,60233.48812,60380.83257
vrp-n10-c33-s1,10,33,5,11.60721,2,481.13228,656.83131,54827.12596,35115.21981
vrp-n16-c43-s1,16,43,9,11.84327,2,483.02908,427.81067,45543.96114,40343.34437
vrp-n37-c44-s1,37,44,18,13.05242,3,524.4442,581.86664,58981.27138,58804.94018
vrp-n12-c23-s1,12,23,7,7.2732,2,513.60891,501.59458,50791.06751,51685.76395
vrp-n19-c42-s1,19,42,8,13.891,3,561.56007,605.80736,63161.38461,55330.76317
vrp-n31-c38-s1,31,38,16,10.41254,2,582.54601,594.01926,72210.66953,55440.42133
vrp-n29-c30-s1,29,30,14,8.33627,3,505.81272,653.44247,54299.82543,69639.06674
vrp-n38-c34-s1,38,34,21,10.23035,2,522.69144,421.6167,61086.57669,26852.13633
vrp-n45-c52-s1,45,52,27,16.23168,2,558.08073,564.1746,68092.45893,81913.9279
vrp-n24-c34-s1,24,34,13,10.12356,2,507.30965,451.5186,54662.24192,45151.8362
vrp-n23-c75-s1,23,75,14,24.13068,2,571.11942,588.4494,71205.46897,96785.68573
vrp-n17-c28-s1,17,28,9,8.49346,2,473.83111,393.00879,48119.36518,42799.66798
vrp-n42-c26-s1,42,26,24,7.39067,2,495.04226,618.65146,57472.19217,42751.58978
vrp-n25-c50-s1,25,50,13,13.32019,2,501.81092,622.13107,55275.41948,49455.94631
vrp-n26-c24-s1,26,24,12,7.76984,3,586.78564,562.76862,86625.26452,42902.4448
vrp-n34-c75-s1,34,75,17,23.22261,2,495.07473,444.87241,50503.03441,36639.28145
vrp-n29-c42-s1,29,42,16,10.54746,2,573.31633,447.69891,76372.18384,34755.62457
vrp-n41-c71-s1,41,71,21,19.12822,2,496.5797,516.29191,55058.21587,45425.44922
vrp-n28-c23-s1,28,23,14,5.97358,2,510.29282,447.96879,61426.15009,36608.26964
vrp-n44-c69-s1,44,69,20,19.68525,3,499.6412,407.50902,52773.92387,38003.98575
vrp-n37-c52-s1,37,52,20,14.67631,2,501.45083,586.52524,52813.72504,54817.16422
vrp-n34-c45-s1,34,45,22,12.62941,2,516.27749,575.73877,60812.74318,64952.12046
vrp-n42-c27-s1,42,27,23,7.86789,2,493.04105,664.52987,52668.98972,61370.64557
vrp-n14-c41-s1,14,41,9,10.28051,2,562.94629,647.22103,63752.9852,81672.67107
vrp-n11-c41-s1,11,41,7,10.90362,2,593.5317,460.5261,91078.43868,42073.41456
vrp-n47-c61-s1,47,61,24,18.92858,2,532.21327,588.9315,68662.90651,55331.60946
vrp-n48-c75-s1,48,75,23,20.44503,3,526.58619,419.33806,60535.51387,29310.06098
vrp-n46-c35-s1,46,35,24,10.08573,2,485.81356,431.07236,59395.79591,21749.3812
vrp-n36-c74-s1,36,74,16,21.88669,3,576.63427,465.18153,77397.78984,36399.04759
vrp-n30-c49-s1,30,49,14,14.23688,3,553.91092,551.30581,70998.28033,105160.13278
vrp-n17-c24-s1,17,24,7,6.99405,3,443.8866,513.28445,50206.09273,44857.16771
vrp-n22-c67-s1,22,67,13,19.44582,2,463.90321,532.32131,48782.9083,39289.06957
vrp-n34-c53-s1,34,53,19,16.17718,2,518.85859,547.43862,57365.88991,54969.84671
vrp-n31-c31-s1,31,31,16,9.0773,2,519.53914,467.93064,62523.95041,38961.58117
vrp-n18-c31-s1,18,31,9,9.17603,2,619.59724,711.78874,93715.80163,67668.6572
vrp-n20-c36-s1,20,36,10,12.17298,2,468.36414,510.66957,51298.36703,29393.56626
vrp-n26-c41-s1,26,41,15,11.71483,2,569.949,596.40886,68985.97633,68844.50864
vrp-n45-c41-s1,45,41,20,12.5605,3,572.50322,619.65419,77829.49036,105199.36377
vrp-n46-c41-s1,46,41,25,10.34918,2,556.68125,462.51641,71049.51443,41384.71364
vrp-n42-c24-s1,42,24,25,7.06525,2,533.58072,694.37443,64752.89711,66379.04616
vrp-n29-c53-s1,29,53,16,16.04854,2,532.98646,462.14921,63691.58741,39366.14298
vrp-n48-c68-s1,48,68,24,21.48397,2,510.50436,438.90635,54658.84175,38585.63478
vrp-n47-c79-s1,47,79,22,21.75559,3,532.1929,409.47527,65331.42928,17252.12828
vrp-n44-c27-s1,44,27,22,8.12902,2,505.42794,548.4678,59308.68861,56043.33943
vrp-n12-c39-s1,12,39,8,13.62907,2,471.85117,516.8862,48341.28636,79311.34396
vrp-n48-c30-s1,48,30,24,7.80633,2,503.28135,584.40163,55688.40395,58484.30985
vrp-n23-c58-s1,23,58,11,16.23504,3,454.26203,502.79911,46812.65689,53904.61871
vrp-n10-c75-s1,10,75,5,20.80369,2,511.11442,354.1747,54209.29231,33353.95779
vrp-n47-c24-s1,47,24,26,5.98943,2,511.16379,461.07727,62208.27312,49255.4202
